run_id,source_passed,source_rank_score,source_guardrail_failures,source_forward_pf,source_forward_return,source_stress_forward_pf,tick_n_trades,tick_profit_factor,tick_expectancy_R,tick_win_rate,tick_total_return,tick_max_drawdown,pf_vs_candle_forward,pf_vs_stress_forward,return_vs_candle_forward,tick_verdict,tick_dir
BTCUSDT_1h_backtest_7y_tf-1h_target-22_seed-11,True,18.20783482906953,,2.0585648018237768,2.435554648312463,1.51706946114427,302,1.92196351165485,0.4653248490669963,0.5827814569536424,2.7545066664249216,-0.1675917096116148,0.9336424629198432,1.2668922293150526,1.1309566255610206,passed original guardrails; tick result looks good,data_store\focused_robust_7y_candidates_v3\tick_validation_all
BTCUSDT_1h_backtest_7y_tf-1h_target-26_seed-42,True,23.277749223800733,,2.0753173240814853,2.122651228967834,1.929173539458084,354,1.796187612850196,0.3403589606333169,0.6468926553672316,2.146029262838597,-0.1462327476346804,0.8655002259209543,0.931065855980357,1.011013601081385,passed original guardrails; tick result looks good,data_store\focused_robust_7y_candidates_v3\tick_validation_all
BTCUSDT_1h_backtest_7y_tf-1h_target-22_seed-101,True,19.41641404367592,,1.929822508381384,1.709768049147121,1.8306725639307453,363,1.7202732414422368,0.3088271577549888,0.6556473829201102,1.898667745134296,-0.147366647408821,0.8914152643421575,0.939694664865975,1.1104826447548857,passed original guardrails; tick result looks good,data_store\focused_robust_7y_candidates_v3\tick_validation_all
BTCUSDT_4h_backtest_7y_tf-4h_target-22_seed-202,False,19.2318315296256,train_holdout_score_gap,1.9365116194379093,0.4074718690419914,1.868715442499364,105,1.7016800963103953,0.3270060442260331,0.638095238095238,0.3781283716780503,-0.1747310840881927,0.8787347719629609,0.91061488421931,0.9279864461982844,"profitable tick result, but original run is overfit-risk; tick result looks good",data_store\focused_robust_7y_candidates_v3\tick_validation_all
BTCUSDT_1h_backtest_7y_tf-1h_target-18_seed-101,True,16.24377037104025,,1.8647832009188128,1.2967411073078383,1.6459671129792035,302,1.6803044515409202,0.3155560188368,0.6258278145695364,1.4543925238756592,-0.1512843257357902,0.901072280527304,1.020861497347639,1.121575089799629,passed original guardrails; tick result looks good,data_store\focused_robust_7y_candidates_v3\tick_validation_all
BTCUSDT_4h_backtest_7y_tf-4h_target-8_seed-101,False,18.74218815475448,train_holdout_score_gap,1.926662678174051,0.3542282916537651,1.7664778826022314,129,1.6744575477183947,0.2464806687620094,0.6124031007751938,0.3473933114516858,-0.1622943648159647,0.8690974121662658,0.9479074514376143,0.9807045897712764,"profitable tick result, but original run is overfit-risk; tick result looks good",data_store\focused_robust_7y_candidates_v3\tick_validation_all
BTCUSDT_4h_backtest_7y_tf-4h_target-14_seed-101,False,18.500566783506063,train_holdout_score_gap,1.926662678174051,0.3542282916537651,1.7664778826022314,129,1.6744575477183947,0.2464806687620094,0.6124031007751938,0.3473933114516858,-0.1622943648159647,0.8690974121662658,0.9479074514376143,0.9807045897712764,"profitable tick result, but original run is overfit-risk; tick result looks good",data_store\focused_robust_7y_candidates_v3\tick_validation_all
BTCUSDT_1h_backtest_7y_tf-1h_target-26_seed-202,True,18.98225012335297,,1.910879327701035,1.798943108340577,1.5704953364163454,341,1.6469895100910734,0.3121767530485772,0.6510263929618768,1.740782017567439,-0.1665098643254441,0.8619013698120617,1.0487070365005204,0.9676692995440038,passed original guardrails; tick result looks good,data_store\focused_robust_7y_candidates_v3\tick_validation_all
